run_id,dataset,split,regime,model,strategy,threshold,total_cost_gbp,cost_per_txn_gbp,n_test,fit_seconds,target_met,auc_pr,auc_pr_lift,roc_auc,brier,ece,base_rate,tp,fp,tn,fn,precision,recall,f1,accuracy,alert_rate,false_positive_rate,value_detection_rate,saving_vs_default_gbp,saving_vs_default_pct,saving_vs_no_model_pct
imb_class_weight,ieee,stratified,uk_regulatory,xgboost,elkan_closed_form,0.2828824079639041,48677.48619522154,2.1633476821128634,22501,344.5,,0.6694624156096601,19.116210423392086,0.9264729707646662,0.01721836072276189,0.0029058748888852338,0.03502066574818897,481.0,204.0,21509.0,307.0,0.7021897810218978,0.6104060913705583,0.6530889341479973,0.9772898982267455,0.030443091418159193,0.009395293142357113,0.5028830879823142,238.43511390686035,0.4874386652150513,41.69376200014069
imb_class_weight,ieee,stratified,uk_regulatory,xgboost,precision_target_90,0.8913043478260869,55933.140386000276,2.4858068701835596,22501,344.6,True,0.6694624156096601,19.116210423392086,0.9264729707646662,0.01721836072276189,0.0029058748888852338,0.03502066574818897,326.0,21.0,21692.0,462.0,0.9394812680115274,0.4137055837563452,0.5744493392070484,0.978534287365006,0.015421536820585752,0.0009671625293602911,0.33785433152522687,-7017.219076871872,-14.345470532029742,33.00288798097759
imb_class_weight,ieee,stratified,uk_regulatory,xgboost,recall_target_90,0.0196078431372549,193745.6465651989,8.61053493467841,22501,344.6,True,0.6694624156096601,19.116210423392086,0.9264729707646662,0.01721836072276189,0.0029058748888852338,0.03502066574818897,703.0,5018.0,16695.0,85.0,0.12288061527704947,0.8921319796954315,0.21600860347211553,0.7732100795520199,0.25425536642815877,0.2311057891585686,0.819542190370918,-144829.7252560705,-296.07890719425785,-132.06990876155902
imb_class_weight,ieee,stratified,uk_regulatory,xgboost,example_dependent,,47533.30837978423,2.112497594763976,22501,,,0.6694624156096601,19.116210423392086,0.9264729707646662,0.01721836072276189,0.0029058748888852338,0.03502066574818897,474.0,206.0,21507.0,314.0,0.6970588235294117,0.6015228426395939,0.6457765667574932,0.9768899160037332,0.030220879072041244,0.009487403859439046,0.5335577402491982,1382.6129293441772,2.826509022709876,43.06426629762013
tuning_search,ieee,stratified,uk_regulatory,baseline,approve_everything,,83485.89767588675,3.7103194380643862,22501,,,,,,,,,,,,,,,,,,,,,,0.0
tuning_search,ieee,stratified,uk_regulatory,baseline,decline_everything,,766259.0,34.054442024798895,22501,,,,,,,,,,,,,,,,,,,,,,-817.8304615886268
tuning_search,ieee,stratified,uk_regulatory,logistic,default_0.5,0.5,71426.66767777503,3.1743774800131117,22501,49.1,,0.3942111928730656,11.25653052136656,0.8456812347324734,0.025678050278206466,0.0033347487340123494,0.03502066574818897,199.0,78.0,21635.0,589.0,0.7184115523465704,0.25253807106598986,0.37370892018779345,0.9703568730278654,0.012310563974934447,0.003592317966195367,0.15462968385384512,0.0,0.0,14.444631169839832
tuning_search,ieee,stratified,uk_regulatory,logistic,cost_optimal,0.3137254901960784,69632.37342633307,3.094634612965338,22501,49.1,,0.3942111928730656,11.25653052136656,0.8456812347324734,0.025678050278206466,0.0033347487340123494,0.03502066574818897,265.0,205.0,21508.0,523.0,0.5638297872340425,0.3362944162436548,0.42130365659777425,0.9676458824052264,0.02088796053508733,0.009441348500898079,0.23369733371398732,1794.2942514419556,2.5120789052297683,16.59384954251381
tuning_search,ieee,stratified,uk_regulatory,logistic,f1_optimal,0.3001292299073334,69737.37342633307,3.099301072233815,22501,49.2,,0.3942111928730656,11.25653052136656,0.8456812347324734,0.025678050278206466,0.0033347487340123494,0.03502066574818897,265.0,208.0,21505.0,523.0,0.5602536997885835,0.3362944162436548,0.4203013481363997,0.9675125549975556,0.0210212879427581,0.009579514576520978,0.23369733371398732,1689.2942514419556,2.3650749872062042,16.468079798253964
tuning_search,ieee,stratified,uk_regulatory,logistic,youden_j,0.04568527918781726,136571.78350104392,6.069587285055949,22501,49.2,,0.3942111928730656,11.25653052136656,0.8456812347324734,0.025678050278206466,0.0033347487340123494,0.03502066574818897,542.0,2982.0,18731.0,246.0,0.15380249716231556,0.6878172588832487,0.25139146567717996,0.8565397093462512,0.15661526154393138,0.13733707916916132,0.6502765028309108,-65145.11582326889,-91.20559301066108,-63.58665032416604
