run_id,dataset,split,regime,model,strategy,threshold,total_cost_gbp,cost_per_txn_gbp,n_test,fit_seconds,target_met,auc_pr,auc_pr_lift,roc_auc,brier,ece,base_rate,tp,fp,tn,fn,precision,recall,f1,accuracy,alert_rate,false_positive_rate,value_detection_rate,saving_vs_default_gbp,saving_vs_default_pct,saving_vs_no_model_pct
imb_smote,ieee,stratified,uk_regulatory,baseline,approve_everything,,83485.89767588675,3.7103194380643862,22501,,,,,,,,,,,,,,,,,,,,,,0.0
imb_smote,ieee,stratified,uk_regulatory,baseline,decline_everything,,766259.0,34.054442024798895,22501,,,,,,,,,,,,,,,,,,,,,,-817.8304615886268
imb_smote,ieee,stratified,uk_regulatory,xgboost,default_0.5,0.5,50145.024857893586,2.2285687239630945,22501,84.6,,0.6561058817992242,18.73482036340653,0.9341718428291924,0.017427919057123847,0.002897595666456294,0.03502066574818897,418.0,91.0,21622.0,370.0,0.8212180746561886,0.5304568527918782,0.6445643793369313,0.979512021687925,0.02262121683480734,0.004191037627227928,0.43851075632206904,0.0,0.0,39.935933787800685
imb_smote,ieee,stratified,uk_regulatory,xgboost,cost_optimal,0.3770491803278688,47994.92075957358,2.1330127887459924,22501,84.6,,0.6561058817992242,18.73482036340653,0.9341718428291924,0.017427919057123847,0.002897595666456294,0.03502066574818897,472.0,191.0,21522.0,316.0,0.7119155354449472,0.5989847715736041,0.6505858028945555,0.9774676681036398,0.029465357095240213,0.008796573481324552,0.5145552570512492,2150.1040983200073,4.287771527510866,42.511343717112645
imb_smote,ieee,stratified,uk_regulatory,xgboost,f1_optimal,0.3334137221079583,47782.145750418305,2.12355654195006,22501,84.6,,0.6561058817992242,18.73482036340653,0.9341718428291924,0.017427919057123847,0.002897595666456294,0.03502066574818897,473.0,191.0,21522.0,315.0,0.7123493975903614,0.600253807106599,0.6515151515151515,0.9775121105728635,0.029509799564463802,0.008796573481324552,0.5182152695933102,2362.8791074752808,4.712090808951564,42.76620713126831
imb_smote,ieee,stratified,uk_regulatory,xgboost,youden_j,0.05699481865284975,92189.55155527592,4.097131307731919,22501,84.6,,0.6561058817992242,18.73482036340653,0.9341718428291924,0.017427919057123847,0.002897595666456294,0.03502066574818897,640.0,1942.0,19771.0,148.0,0.24786986831913246,0.8121827411167513,0.3798219584569733,0.9071152393226968,0.11475045553530955,0.08943950628655645,0.7409823638450282,-42044.52669738233,-83.84585871984842,-10.425298309876165
imb_smote,ieee,stratified,uk_regulatory,xgboost,elkan_closed_form,0.2828824079639041,47682.82075347006,2.1191422938300546,22501,84.6,,0.6561058817992242,18.73482036340653,0.9341718428291924,0.017427919057123847,0.002897595666456294,0.03502066574818897,474.0,193.0,21520.0,314.0,0.7106446776611695,0.6015228426395939,0.6515463917525773,0.9774676681036398,0.029643126972134573,0.008888684198406485,0.5209704968754651,2462.204104423523,4.910166285491301,42.88517931664727
imb_smote,ieee,stratified,uk_regulatory,xgboost,precision_target_90,0.8888888888888888,57456.71603859961,2.553518334234017,22501,84.6,True,0.6561058817992242,18.73482036340653,0.9341718428291924,0.017427919057123847,0.002897595666456294,0.03502066574818897,314.0,24.0,21689.0,474.0,0.9289940828402367,0.39847715736040606,0.5577264653641207,0.9778676503266521,0.015021554597573442,0.0011053286049831899,0.317561589897378,-7311.691180706024,-14.581089951449197,31.177938264901897
imb_smote,ieee,stratified,uk_regulatory,xgboost,recall_target_90,0.014492753623188406,215697.2075726986,9.586116509163976,22501,84.6,True,0.6561058817992242,18.73482036340653,0.9341718428291924,0.017427919057123847,0.002897595666456294,0.03502066574818897,722.0,5763.0,15950.0,66.0,0.11133384734001542,0.916243654822335,0.19854255465420045,0.7409448468956935,0.28820941291498153,0.26541703127158844,0.8907628777767204,-165552.182714805,-330.1467756451707,-158.36364413315576
imb_smote,ieee,stratified,uk_regulatory,xgboost,example_dependent,,45242.858486548066,2.010704345875653,22501,,,0.6561058817992242,18.73482036340653,0.9341718428291924,0.017427919057123847,0.002897595666456294,0.03502066574818897,472.0,233.0,21480.0,316.0,0.6695035460992907,0.5989847715736041,0.6322839919624916,0.975601084396249,0.03133194080263099,0.010730898540045134,0.6024674187023115,4902.16637134552,9.775977547598812,45.80778341488018
imb_borderline_smote,ieee,stratified,uk_regulatory,baseline,approve_everything,,83485.89767588675,3.7103194380643862,22501,,,,,,,,,,,,,,,,,,,,,,0.0
imb_borderline_smote,ieee,stratified,uk_regulatory,baseline,decline_everything,,766259.0,34.054442024798895,22501,,,,,,,,,,,,,,,,,,,,,,-817.8304615886268
imb_borderline_smote,ieee,stratified,uk_regulatory,xgboost,default_0.5,0.5,50654.626348391175,2.251216672520829,22501,95.3,,0.6646248026017592,18.978074471246426,0.933900274017694,0.01757737799892266,0.005173855357744242,0.03502066574818897,423.0,94.0,21619.0,365.0,0.8181818181818182,0.5368020304568528,0.6482758620689655,0.9796009066263721,0.022976756588596062,0.004329203702850826,0.42623397369420635,0.0,0.0,39.32552951033099
imb_borderline_smote,ieee,stratified,uk_regulatory,xgboost,cost_optimal,0.2391304347826087,48534.888681307435,2.1570102964893754,22501,95.3,,0.6646248026017592,18.978074471246426,0.933900274017694,0.01757737799892266,0.005173855357744242,0.03502066574818897,503.0,280.0,21433.0,285.0,0.6424010217113666,0.6383248730964467,0.6403564608529599,0.9748900048886716,0.03479845340207102,0.012895500391470548,0.5442898647620953,2119.7376670837402,4.184687204095948,41.86456631306514
imb_borderline_smote,ieee,stratified,uk_regulatory,xgboost,f1_optimal,0.24,46843.15614975989,2.0818255255215274,22501,95.3,,0.6646248026017592,18.978074471246426,0.933900274017694,0.01757737799892266,0.005173855357744242,0.03502066574818897,487.0,197.0,21516.0,301.0,0.7119883040935673,0.618020304568528,0.6616847826086957,0.9778676503266521,0.030398648948935604,0.00907290563257035,0.5313537698979148,3811.4701986312866,7.524426638579561,43.890935530672735
imb_borderline_smote,ieee,stratified,uk_regulatory,xgboost,youden_j,0.03908794788273615,94362.23479425907,4.193690715713038,22501,95.3,,0.6646248026017592,18.978074471246426,0.933900274017694,0.01757737799892266,0.005173855357744242,0.03502066574818897,644.0,2027.0,19686.0,144.0,0.24110819917633844,0.817258883248731,0.3723619543220584,0.903515399315586,0.11870583529620905,0.09335421176253857,0.7546066860084444,-43707.608445867896,-86.28552137618537,-13.027753693919657
imb_borderline_smote,ieee,stratified,uk_regulatory,xgboost,elkan_closed_form,0.2828824079639041,50593.376348391175,2.2484945712808844,22501,95.3,,0.6646248026017592,18.978074471246426,0.933900274017694,0.01757737799892266,0.005173855357744242,0.03502066574818897,424.0,95.0,21618.0,364.0,0.8169556840077071,0.5380710659898477,0.648814078041316,0.9796009066263721,0.023065641527043244,0.004375259061391793,0.4274677237135237,61.25,0.12091689232635183,39.39889519448256
imb_borderline_smote,ieee,stratified,uk_regulatory,xgboost,precision_target_90,0.8571428571428571,57094.92986048758,2.5374396631477527,22501,95.3,True,0.6646248026017592,18.978074471246426,0.933900274017694,0.01757737799892266,0.005173855357744242,0.03502066574818897,318.0,16.0,21697.0,470.0,0.9520958083832335,0.4035532994923858,0.5668449197860963,0.9784009599573352,0.014843784720679081,0.0007368857366554599,0.31618289855001735,-6440.303512096405,-12.714146715447944,31.6112883134533
imb_borderline_smote,ieee,stratified,uk_regulatory,xgboost,recall_target_90,0.016105417276720352,203869.9581528902,9.060484340824416,22501,95.3,True,0.6646248026017592,18.978074471246426,0.933900274017694,0.01757737799892266,0.005173855357744242,0.03502066574818897,717.0,5415.0,16298.0,71.0,0.11692759295499021,0.9098984771573604,0.20722543352601155,0.756188613839385,0.27252122127905426,0.2493897664993322,0.8872700520471133,-153215.33180449903,-302.47055964981024,-144.19688094432985
imb_borderline_smote,ieee,stratified,uk_regulatory,xgboost,example_dependent,,45835.98385800421,2.037064301942323,22501,,,0.6646248026017592,18.978074471246426,0.933900274017694,0.01757737799892266,0.005173855357744242,0.03502066574818897,463.0,220.0,21493.0,325.0,0.677891654465593,0.5875634517766497,0.6295037389530931,0.9757788542731434,0.03035420647971201,0.010132178879012573,0.5875770153310835,4818.642490386963,9.512739186437619,45.09733364076526
imb_class_weight,ieee,stratified,uk_regulatory,baseline,approve_everything,,83485.89767588675,3.7103194380643862,22501,,,,,,,,,,,,,,,,,,,,,,0.0
imb_class_weight,ieee,stratified,uk_regulatory,baseline,decline_everything,,766259.0,34.054442024798895,22501,,,,,,,,,,,,,,,,,,,,,,-817.8304615886268
imb_class_weight,ieee,stratified,uk_regulatory,xgboost,default_0.5,0.5,50457.19560994208,2.2424423630035144,22501,47.3,,0.6490899336663555,18.534482991658205,0.924356791330184,0.0175365036987818,0.0025832150850594073,0.03502066574818897,411.0,75.0,21638.0,377.0,0.845679012345679,0.5215736040609137,0.6452119309262166,0.9799120039109372,0.02159904004266477,0.003454151890572468,0.4257432716559994,0.0,0.0,39.562013448271706
imb_class_weight,ieee,stratified,uk_regulatory,xgboost,cost_optimal,0.275,49736.70688690245,2.210422065103882,22501,47.3,,0.6490899336663555,18.534482991658205,0.924356791330184,0.0175365036987818,0.0025832150850594073,0.03502066574818897,464.0,191.0,21522.0,324.0,0.7083969465648855,0.5888324873096447,0.6431046431046431,0.9771121283498512,0.02910981734145149,0.008796573481324552,0.4844509350830403,720.4887230396271,1.427920664892565,40.425019947688824
imb_class_weight,ieee,stratified,uk_regulatory,xgboost,f1_optimal,0.3508137603469105,49480.23966373503,2.1990240284314044,22501,47.3,,0.6490899336663555,18.534482991658205,0.924356791330184,0.0175365036987818,0.0025832150850594073,0.03502066574818897,434.0,109.0,21604.0,354.0,0.7992633517495396,0.550761421319797,0.6521412471825695,0.9794231367494778,0.024132260788409403,0.00502003408096532,0.45314417757996783,976.9559462070465,1.9362073821133001,40.732218205486916
imb_class_weight,ieee,stratified,uk_regulatory,xgboost,youden_j,0.09125475285171103,74182.15407574177,3.2968380994507696,22501,47.4,,0.6490899336663555,18.534482991658205,0.924356791330184,0.0175365036987818,0.0025832150850594073,0.03502066574818897,603.0,1305.0,20408.0,185.0,0.3160377358490566,0.7652284263959391,0.4473293768545994,0.9337807208568508,0.08479623127860984,0.060102242895960944,0.6802109538879982,-23724.95846579969,-47.01997045021053,11.144090030946849
