claim_admin,regime,threshold,recall,precision,f1,alert_rate,value_detection_rate,cost_per_txn_gbp,saving_vs_default_pct
0.0,uk_regulatory,0.375,0.7893548387096774,0.8761188686000716,0.8304768369251655,0.03153010769682328,0.7556459563663663,0.8556979248139419,3.4034065415767167
25.0,uk_regulatory,0.375,0.7893548387096774,0.8761188686000716,0.8304768369251655,0.03153010769682328,0.7556459563663663,1.0399904447389832,4.923527270723558
45.0,uk_regulatory,0.375,0.7893548387096774,0.8761188686000716,0.8304768369251655,0.03153010769682328,0.7556459563663663,1.187424460679016,5.778341005803636
75.0,uk_regulatory,0.11458333333333333,0.8419354838709677,0.7262103505843072,0.7798028084852107,0.04057257682147614,0.821013318617477,1.4041523364830968,7.000232674705578
120.0,uk_regulatory,0.11458333333333333,0.8419354838709677,0.7262103505843072,0.7798028084852107,0.04057257682147614,0.821013318617477,1.6530742393527544,12.268561777490019
