cap,regime,threshold,recall,precision,f1,alert_rate,value_detection_rate,cost_per_txn_gbp,saving_vs_default_pct
1000.0,uk_regulatory,0.375,0.7893548387096774,0.8761188686000716,0.8304768369251655,0.03153010769682328,0.7556459563663663,1.1792125036269079,5.211834580233044
5000.0,uk_regulatory,0.375,0.7893548387096774,0.8761188686000716,0.8304768369251655,0.03153010769682328,0.7556459563663663,1.187424460679016,5.778341005803636
15000.0,uk_regulatory,0.375,0.7893548387096774,0.8761188686000716,0.8304768369251655,0.03153010769682328,0.7556459563663663,1.187424460679016,5.778341005803636
30000.0,uk_regulatory,0.375,0.7893548387096774,0.8761188686000716,0.8304768369251655,0.03153010769682328,0.7556459563663663,1.187424460679016,5.778341005803636
85000.0,uk_regulatory,0.375,0.7893548387096774,0.8761188686000716,0.8304768369251655,0.03153010769682328,0.7556459563663663,1.187424460679016,5.778341005803636
415000.0,uk_regulatory,0.375,0.7893548387096774,0.8761188686000716,0.8304768369251655,0.03153010769682328,0.7556459563663663,1.187424460679016,5.778341005803636
